run_file,run_id,run_name,created_at_utc,run_schema_version,git_sha,script_persist_directory,script_collection_name,script_chroma_sqlite_sha256,derived_persist_directory,derived_collection_name,derived_build_tag,derived_chroma_sqlite_sha256,persist_directory,search_type,k,qe_enabled,case_id,question,retrieved_any,said_idk,cited_episode,context_docs,context_chars,distinct_episode_count,distinct_source_count,top_episode_share,episode_entropy_norm,source_dup_rate,episode_dup_rate,aggregation_like,aggregation_readiness_score_0_100,cited_episode_ids_not_in_context_count,grounding_failure,retrieval_failure
experiments/runs/2026-03-05T04-37-31Z_topiccards_blended_t2_mmr_k12_fetch40_l07_fixed.json,2026-03-05T04-37-31Z_topiccards_blended_t2_mmr_k12_fetch40_l07_fixed,topiccards_blended_t2_mmr_k12_fetch40_l07_fixed,2026-03-05T04:37:31Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,False,q2,In what episode does Michael burn his foot?,True,False,True,12,9532,5,6,0.5833333333333334,0.766893743799275,0.5,0.5833333333333333,False,57.43,0,False,False
experiments/runs/2026-03-05T04-37-31Z_topiccards_blended_t2_mmr_k12_fetch40_l07_fixed.json,2026-03-05T04-37-31Z_topiccards_blended_t2_mmr_k12_fetch40_l07_fixed,topiccards_blended_t2_mmr_k12_fetch40_l07_fixed,2026-03-05T04:37:31Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,False,q3,Summarize season 2 of The Office.,True,False,True,12,2837,11,12,0.16666666666666666,0.9881090915741209,0.0,0.08333333333333337,True,91.96,0,False,
experiments/runs/2026-03-05T04-37-31Z_topiccards_blended_t2_mmr_k12_fetch40_l07_fixed.json,2026-03-05T04-37-31Z_topiccards_blended_t2_mmr_k12_fetch40_l07_fixed,topiccards_blended_t2_mmr_k12_fetch40_l07_fixed,2026-03-05T04:37:31Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,False,q4,Why does Dwight dislike Jim? Give 3 reasons with examples,True,False,False,12,10902,9,9,0.25,0.9533522741071694,0.25,0.25,True,84.15,0,False,
experiments/runs/2026-03-05T04-37-31Z_topiccards_blended_t2_mmr_k12_fetch40_l07_fixed.json,2026-03-05T04-37-31Z_topiccards_blended_t2_mmr_k12_fetch40_l07_fixed,topiccards_blended_t2_mmr_k12_fetch40_l07_fixed,2026-03-05T04:37:31Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,False,q5,List Michael Scott’s serious girlfriends and how the relationships ended.,True,True,False,12,14160,10,11,0.16666666666666666,0.9788379141596312,0.08333333333333337,0.16666666666666663,True,89.88,0,,
experiments/runs/2026-03-05T04-37-31Z_topiccards_blended_t2_mmr_k12_fetch40_l07_fixed.json,2026-03-05T04-37-31Z_topiccards_blended_t2_mmr_k12_fetch40_l07_fixed,topiccards_blended_t2_mmr_k12_fetch40_l07_fixed,2026-03-05T04:37:31Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,False,q6,What is the teapot letter and why is it important?,True,False,True,12,10620,11,11,0.16666666666666666,0.9881090915741209,0.08333333333333337,0.08333333333333337,False,91.96,1,True,False
experiments/runs/2026-03-05T04-37-31Z_topiccards_blended_t2_mmr_k12_fetch40_l07_fixed.json,2026-03-05T04-37-31Z_topiccards_blended_t2_mmr_k12_fetch40_l07_fixed,topiccards_blended_t2_mmr_k12_fetch40_l07_fixed,2026-03-05T04:37:31Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,False,q7,Who is Creed and what is his deal?,True,False,False,12,6540,8,8,0.25,0.9517961807358447,0.33333333333333337,0.33333333333333337,False,82.41,0,True,
experiments/runs/2026-03-05T04-38-01Z_topiccards_blended_scene_chunks_mmr_k12.json,2026-03-05T04-38-01Z_topiccards_blended_scene_chunks_mmr_k12,topiccards_blended_scene_chunks_mmr_k12,2026-03-05T04:38:01Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q1,Find the episode where Dwight says something like 'Bears. Beets. Battlestar Galactica.' What is the context?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T04-38-01Z_topiccards_blended_scene_chunks_mmr_k12.json,2026-03-05T04-38-01Z_topiccards_blended_scene_chunks_mmr_k12,topiccards_blended_scene_chunks_mmr_k12,2026-03-05T04:38:01Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q2,In what episode does Michael burn his foot?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T04-38-01Z_topiccards_blended_scene_chunks_mmr_k12.json,2026-03-05T04-38-01Z_topiccards_blended_scene_chunks_mmr_k12,topiccards_blended_scene_chunks_mmr_k12,2026-03-05T04:38:01Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q3,Summarize season 2 of The Office.,False,True,False,0,0,0,0,,,,,True,,0,,
experiments/runs/2026-03-05T04-38-01Z_topiccards_blended_scene_chunks_mmr_k12.json,2026-03-05T04-38-01Z_topiccards_blended_scene_chunks_mmr_k12,topiccards_blended_scene_chunks_mmr_k12,2026-03-05T04:38:01Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q4,Why does Dwight dislike Jim? Give 3 reasons with examples,False,True,False,0,0,0,0,,,,,True,,0,,
experiments/runs/2026-03-05T04-38-01Z_topiccards_blended_scene_chunks_mmr_k12.json,2026-03-05T04-38-01Z_topiccards_blended_scene_chunks_mmr_k12,topiccards_blended_scene_chunks_mmr_k12,2026-03-05T04:38:01Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q5,List Michael Scott’s serious girlfriends and how the relationships ended.,False,True,False,0,0,0,0,,,,,True,,0,,
experiments/runs/2026-03-05T04-38-01Z_topiccards_blended_scene_chunks_mmr_k12.json,2026-03-05T04-38-01Z_topiccards_blended_scene_chunks_mmr_k12,topiccards_blended_scene_chunks_mmr_k12,2026-03-05T04:38:01Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q6,What is the teapot letter and why is it important?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T04-38-01Z_topiccards_blended_scene_chunks_mmr_k12.json,2026-03-05T04-38-01Z_topiccards_blended_scene_chunks_mmr_k12,topiccards_blended_scene_chunks_mmr_k12,2026-03-05T04:38:01Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q7,Who is Creed and what is his deal?,False,True,False,0,0,0,0,,,,,False,,0,,
experiments/runs/2026-03-05T04-38-14Z_topiccards_blended_scene_chunks_similarity_k12.json,2026-03-05T04-38-14Z_topiccards_blended_scene_chunks_similarity_k12,topiccards_blended_scene_chunks_similarity_k12,2026-03-05T04:38:14Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,similarity,12,False,q1,Find the episode where Dwight says something like 'Bears. Beets. Battlestar Galactica.' What is the context?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T04-38-14Z_topiccards_blended_scene_chunks_similarity_k12.json,2026-03-05T04-38-14Z_topiccards_blended_scene_chunks_similarity_k12,topiccards_blended_scene_chunks_similarity_k12,2026-03-05T04:38:14Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,similarity,12,False,q2,In what episode does Michael burn his foot?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T04-38-14Z_topiccards_blended_scene_chunks_similarity_k12.json,2026-03-05T04-38-14Z_topiccards_blended_scene_chunks_similarity_k12,topiccards_blended_scene_chunks_similarity_k12,2026-03-05T04:38:14Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,similarity,12,False,q3,Summarize season 2 of The Office.,False,True,False,0,0,0,0,,,,,True,,0,,
experiments/runs/2026-03-05T04-38-14Z_topiccards_blended_scene_chunks_similarity_k12.json,2026-03-05T04-38-14Z_topiccards_blended_scene_chunks_similarity_k12,topiccards_blended_scene_chunks_similarity_k12,2026-03-05T04:38:14Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,similarity,12,False,q4,Why does Dwight dislike Jim? Give 3 reasons with examples,False,True,False,0,0,0,0,,,,,True,,0,,
experiments/runs/2026-03-05T04-38-14Z_topiccards_blended_scene_chunks_similarity_k12.json,2026-03-05T04-38-14Z_topiccards_blended_scene_chunks_similarity_k12,topiccards_blended_scene_chunks_similarity_k12,2026-03-05T04:38:14Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,similarity,12,False,q5,List Michael Scott’s serious girlfriends and how the relationships ended.,False,True,False,0,0,0,0,,,,,True,,0,,
experiments/runs/2026-03-05T04-38-14Z_topiccards_blended_scene_chunks_similarity_k12.json,2026-03-05T04-38-14Z_topiccards_blended_scene_chunks_similarity_k12,topiccards_blended_scene_chunks_similarity_k12,2026-03-05T04:38:14Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,similarity,12,False,q6,What is the teapot letter and why is it important?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T04-38-14Z_topiccards_blended_scene_chunks_similarity_k12.json,2026-03-05T04-38-14Z_topiccards_blended_scene_chunks_similarity_k12,topiccards_blended_scene_chunks_similarity_k12,2026-03-05T04:38:14Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,similarity,12,False,q7,Who is Creed and what is his deal?,False,True,False,0,0,0,0,,,,,False,,0,,
experiments/runs/2026-03-05T04-38-25Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09.json,2026-03-05T04-38-25Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09,2026-03-05T04:38:25Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q1,Find the episode where Dwight says something like 'Bears. Beets. Battlestar Galactica.' What is the context?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T04-38-25Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09.json,2026-03-05T04-38-25Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09,2026-03-05T04:38:25Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q2,In what episode does Michael burn his foot?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T04-38-25Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09.json,2026-03-05T04-38-25Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09,2026-03-05T04:38:25Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q3,Summarize season 2 of The Office.,False,True,False,0,0,0,0,,,,,True,,0,,
experiments/runs/2026-03-05T04-38-25Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09.json,2026-03-05T04-38-25Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09,2026-03-05T04:38:25Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q4,Why does Dwight dislike Jim? Give 3 reasons with examples,False,True,False,0,0,0,0,,,,,True,,0,,
experiments/runs/2026-03-05T04-38-25Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09.json,2026-03-05T04-38-25Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09,2026-03-05T04:38:25Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q5,List Michael Scott’s serious girlfriends and how the relationships ended.,False,True,False,0,0,0,0,,,,,True,,0,,
experiments/runs/2026-03-05T04-38-25Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09.json,2026-03-05T04-38-25Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09,2026-03-05T04:38:25Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q6,What is the teapot letter and why is it important?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T04-38-25Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09.json,2026-03-05T04-38-25Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09,2026-03-05T04:38:25Z,,,db/chroma_db_scene,,,,,,,db/chroma_db_scene,mmr,12,False,q7,Who is Creed and what is his deal?,False,True,False,0,0,0,0,,,,,False,,0,,
experiments/runs/2026-03-05T04-38-37Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1.json,2026-03-05T04-38-37Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1,2026-03-05T04:38:37Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q1,Find the episode where Dwight says something like 'Bears. Beets. Battlestar Galactica.' What is the context?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T04-38-37Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1.json,2026-03-05T04-38-37Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1,2026-03-05T04:38:37Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q2,In what episode does Michael burn his foot?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T04-38-37Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1.json,2026-03-05T04-38-37Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1,2026-03-05T04:38:37Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q3,Summarize season 2 of The Office.,False,True,False,0,0,0,0,,,,,True,,0,,
experiments/runs/2026-03-05T04-38-37Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1.json,2026-03-05T04-38-37Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1,2026-03-05T04:38:37Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q4,Why does Dwight dislike Jim? Give 3 reasons with examples,False,True,False,0,0,0,0,,,,,True,,0,,
experiments/runs/2026-03-05T04-38-37Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1.json,2026-03-05T04-38-37Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1,2026-03-05T04:38:37Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q5,List Michael Scott’s serious girlfriends and how the relationships ended.,False,True,False,0,0,0,0,,,,,True,,0,,
experiments/runs/2026-03-05T04-38-37Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1.json,2026-03-05T04-38-37Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1,2026-03-05T04:38:37Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q6,What is the teapot letter and why is it important?,False,True,False,0,0,0,0,,,,,False,,0,,True
experiments/runs/2026-03-05T04-38-37Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1.json,2026-03-05T04-38-37Z_topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1,topiccards_blended_scene_chunks_mmr_k12_fetch80_lambda09_w1,2026-03-05T04:38:37Z,,,db/chroma_db_scene_w1,,,,,,,db/chroma_db_scene_w1,mmr,12,False,q7,Who is Creed and what is his deal?,False,True,False,0,0,0,0,,,,,False,,0,,
experiments/runs/2026-03-05T04-38-50Z_topiccards_blended_qe_rrf_similarity_k12.json,2026-03-05T04-38-50Z_topiccards_blended_qe_rrf_similarity_k12,topiccards_blended_qe_rrf_similarity_k12,2026-03-05T04:38:50Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,12,True,q1,Find the episode where Dwight says something like 'Bears. Beets. Battlestar Galactica.' What is the context?,True,False,True,12,10299,9,9,0.25,0.9533522741071694,0.25,0.25,False,84.15,0,False,False
experiments/runs/2026-03-05T04-38-50Z_topiccards_blended_qe_rrf_similarity_k12.json,2026-03-05T04-38-50Z_topiccards_blended_qe_rrf_similarity_k12,topiccards_blended_qe_rrf_similarity_k12,2026-03-05T04:38:50Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,12,True,q2,In what episode does Michael burn his foot?,True,False,True,9,8358,3,4,0.6666666666666666,0.7725068857142601,0.5555555555555556,0.6666666666666667,False,53.1,0,False,False
experiments/runs/2026-03-05T04-38-50Z_topiccards_blended_qe_rrf_similarity_k12.json,2026-03-05T04-38-50Z_topiccards_blended_qe_rrf_similarity_k12,topiccards_blended_qe_rrf_similarity_k12,2026-03-05T04:38:50Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,12,True,q3,Summarize season 2 of The Office.,True,False,True,12,1986,12,12,0.08333333333333333,1.0000000000000004,0.0,0.0,True,97.08,0,False,
experiments/runs/2026-03-05T04-38-50Z_topiccards_blended_qe_rrf_similarity_k12.json,2026-03-05T04-38-50Z_topiccards_blended_qe_rrf_similarity_k12,topiccards_blended_qe_rrf_similarity_k12,2026-03-05T04:38:50Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,12,True,q4,Why does Dwight dislike Jim? Give 3 reasons with examples,True,False,False,12,9938,10,10,0.25,0.9599009323677093,0.16666666666666663,0.16666666666666663,True,86.11,0,False,
experiments/runs/2026-03-05T04-38-50Z_topiccards_blended_qe_rrf_similarity_k12.json,2026-03-05T04-38-50Z_topiccards_blended_qe_rrf_similarity_k12,topiccards_blended_qe_rrf_similarity_k12,2026-03-05T04:38:50Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,12,True,q5,List Michael Scott’s serious girlfriends and how the relationships ended.,True,False,False,12,13861,12,12,0.08333333333333333,1.0000000000000004,0.0,0.0,True,97.08,0,False,
experiments/runs/2026-03-05T04-38-50Z_topiccards_blended_qe_rrf_similarity_k12.json,2026-03-05T04-38-50Z_topiccards_blended_qe_rrf_similarity_k12,topiccards_blended_qe_rrf_similarity_k12,2026-03-05T04:38:50Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,12,True,q6,What is the teapot letter and why is it important?,True,False,False,12,10338,11,11,0.16666666666666666,0.9881090915741209,0.08333333333333337,0.08333333333333337,False,91.96,0,False,False
experiments/runs/2026-03-05T04-38-50Z_topiccards_blended_qe_rrf_similarity_k12.json,2026-03-05T04-38-50Z_topiccards_blended_qe_rrf_similarity_k12,topiccards_blended_qe_rrf_similarity_k12,2026-03-05T04:38:50Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,12,True,q7,Who is Creed and what is his deal?,True,False,True,12,7977,9,9,0.16666666666666666,0.9731973151785932,0.25,0.25,False,87.96,0,False,
experiments/runs/2026-03-05T04-39-32Z_topiccards_blended_qe_rrf_mmr_k12.json,2026-03-05T04-39-32Z_topiccards_blended_qe_rrf_mmr_k12,topiccards_blended_qe_rrf_mmr_k12,2026-03-05T04:39:32Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,True,q1,Find the episode where Dwight says something like 'Bears. Beets. Battlestar Galactica.' What is the context?,True,False,True,12,10299,9,9,0.25,0.9533522741071694,0.25,0.25,False,84.15,0,False,False
experiments/runs/2026-03-05T04-39-32Z_topiccards_blended_qe_rrf_mmr_k12.json,2026-03-05T04-39-32Z_topiccards_blended_qe_rrf_mmr_k12,topiccards_blended_qe_rrf_mmr_k12,2026-03-05T04:39:32Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,True,q2,In what episode does Michael burn his foot?,True,False,True,9,8358,3,4,0.6666666666666666,0.7725068857142601,0.5555555555555556,0.6666666666666667,False,53.1,0,False,False
experiments/runs/2026-03-05T04-39-32Z_topiccards_blended_qe_rrf_mmr_k12.json,2026-03-05T04-39-32Z_topiccards_blended_qe_rrf_mmr_k12,topiccards_blended_qe_rrf_mmr_k12,2026-03-05T04:39:32Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,True,q3,Summarize season 2 of The Office.,True,False,True,12,1986,12,12,0.08333333333333333,1.0000000000000004,0.0,0.0,True,97.08,0,False,
experiments/runs/2026-03-05T04-39-32Z_topiccards_blended_qe_rrf_mmr_k12.json,2026-03-05T04-39-32Z_topiccards_blended_qe_rrf_mmr_k12,topiccards_blended_qe_rrf_mmr_k12,2026-03-05T04:39:32Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,True,q4,Why does Dwight dislike Jim? Give 3 reasons with examples,True,False,False,12,9938,10,10,0.25,0.9599009323677093,0.16666666666666663,0.16666666666666663,True,86.11,0,False,
experiments/runs/2026-03-05T04-39-32Z_topiccards_blended_qe_rrf_mmr_k12.json,2026-03-05T04-39-32Z_topiccards_blended_qe_rrf_mmr_k12,topiccards_blended_qe_rrf_mmr_k12,2026-03-05T04:39:32Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,True,q5,List Michael Scott’s serious girlfriends and how the relationships ended.,True,False,False,12,13861,12,12,0.08333333333333333,1.0000000000000004,0.0,0.0,True,97.08,0,False,
experiments/runs/2026-03-05T04-39-32Z_topiccards_blended_qe_rrf_mmr_k12.json,2026-03-05T04-39-32Z_topiccards_blended_qe_rrf_mmr_k12,topiccards_blended_qe_rrf_mmr_k12,2026-03-05T04:39:32Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,True,q6,What is the teapot letter and why is it important?,True,False,False,12,10338,11,11,0.16666666666666666,0.9881090915741209,0.08333333333333337,0.08333333333333337,False,91.96,0,False,False
experiments/runs/2026-03-05T04-39-32Z_topiccards_blended_qe_rrf_mmr_k12.json,2026-03-05T04-39-32Z_topiccards_blended_qe_rrf_mmr_k12,topiccards_blended_qe_rrf_mmr_k12,2026-03-05T04:39:32Z,,,db/chroma_db,,,,,,,db/chroma_db,mmr,12,True,q7,Who is Creed and what is his deal?,True,False,True,12,7977,9,9,0.16666666666666666,0.9731973151785932,0.25,0.25,False,87.96,0,False,
experiments/runs/2026-03-05T04-41-53Z_topiccards_blended_baseline_similarity_k3.json,2026-03-05T04-41-53Z_topiccards_blended_baseline_similarity_k3,topiccards_blended_baseline_similarity_k3,2026-03-05T04:41:53Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,3,False,q1,Find the episode where Dwight says something like 'Bears. Beets. Battlestar Galactica.' What is the context?,True,False,True,3,2557,3,3,0.3333333333333333,0.9999999999999998,0.0,0.0,False,88.33,0,False,False
experiments/runs/2026-03-05T04-41-53Z_topiccards_blended_baseline_similarity_k3.json,2026-03-05T04-41-53Z_topiccards_blended_baseline_similarity_k3,topiccards_blended_baseline_similarity_k3,2026-03-05T04:41:53Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,3,False,q2,In what episode does Michael burn his foot?,True,False,True,3,1707,1,2,1.0,,0.33333333333333337,0.6666666666666667,False,6.67,0,False,False
experiments/runs/2026-03-05T04-41-53Z_topiccards_blended_baseline_similarity_k3.json,2026-03-05T04-41-53Z_topiccards_blended_baseline_similarity_k3,topiccards_blended_baseline_similarity_k3,2026-03-05T04:41:53Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,3,False,q3,Summarize season 2 of The Office.,True,False,True,3,270,3,3,0.3333333333333333,0.9999999999999998,0.0,0.0,True,88.33,0,False,
experiments/runs/2026-03-05T04-41-53Z_topiccards_blended_baseline_similarity_k3.json,2026-03-05T04-41-53Z_topiccards_blended_baseline_similarity_k3,topiccards_blended_baseline_similarity_k3,2026-03-05T04:41:53Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,3,False,q4,Why does Dwight dislike Jim? Give 3 reasons with examples,True,False,False,3,3526,3,3,0.3333333333333333,0.9999999999999998,0.0,0.0,True,88.33,0,False,
experiments/runs/2026-03-05T04-41-53Z_topiccards_blended_baseline_similarity_k3.json,2026-03-05T04-41-53Z_topiccards_blended_baseline_similarity_k3,topiccards_blended_baseline_similarity_k3,2026-03-05T04:41:53Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,3,False,q5,List Michael Scott’s serious girlfriends and how the relationships ended.,True,False,True,3,3838,3,3,0.3333333333333333,0.9999999999999998,0.0,0.0,True,88.33,1,True,
experiments/runs/2026-03-05T04-41-53Z_topiccards_blended_baseline_similarity_k3.json,2026-03-05T04-41-53Z_topiccards_blended_baseline_similarity_k3,topiccards_blended_baseline_similarity_k3,2026-03-05T04:41:53Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,3,False,q6,What is the teapot letter and why is it important?,True,True,False,3,3002,3,3,0.3333333333333333,0.9999999999999998,0.0,0.0,False,88.33,0,,True
experiments/runs/2026-03-05T04-41-53Z_topiccards_blended_baseline_similarity_k3.json,2026-03-05T04-41-53Z_topiccards_blended_baseline_similarity_k3,topiccards_blended_baseline_similarity_k3,2026-03-05T04:41:53Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,3,False,q7,Who is Creed and what is his deal?,True,False,False,3,1972,2,2,0.6666666666666666,0.9182958340544894,0.33333333333333337,0.33333333333333337,False,66.32,0,False,
experiments/runs/2026-03-05T04-42-13Z_topiccards_blended_t1_similarity_k12.json,2026-03-05T04-42-13Z_topiccards_blended_t1_similarity_k12,topiccards_blended_t1_similarity_k12,2026-03-05T04:42:13Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,12,False,q1,Find the episode where Dwight says something like 'Bears. Beets. Battlestar Galactica.' What is the context?,True,False,True,12,11838,11,11,0.16666666666666666,0.9881090915741209,0.08333333333333337,0.08333333333333337,False,91.96,0,False,False
experiments/runs/2026-03-05T04-42-13Z_topiccards_blended_t1_similarity_k12.json,2026-03-05T04-42-13Z_topiccards_blended_t1_similarity_k12,topiccards_blended_t1_similarity_k12,2026-03-05T04:42:13Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,12,False,q2,In what episode does Michael burn his foot?,True,False,True,12,9532,5,6,0.5833333333333334,0.766893743799275,0.5,0.5833333333333333,False,57.43,0,False,False
experiments/runs/2026-03-05T04-42-13Z_topiccards_blended_t1_similarity_k12.json,2026-03-05T04-42-13Z_topiccards_blended_t1_similarity_k12,topiccards_blended_t1_similarity_k12,2026-03-05T04:42:13Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,12,False,q3,Summarize season 2 of The Office.,True,False,True,12,2837,11,12,0.16666666666666666,0.9881090915741209,0.0,0.08333333333333337,True,91.96,0,False,
experiments/runs/2026-03-05T04-42-13Z_topiccards_blended_t1_similarity_k12.json,2026-03-05T04-42-13Z_topiccards_blended_t1_similarity_k12,topiccards_blended_t1_similarity_k12,2026-03-05T04:42:13Z,,,db/chroma_db,,,,,,,db/chroma_db,similarity,12,False,q4,Why does Dwight dislike Jim? Give 3 reasons with examples,True,False,False,12,10902,9,9,0.25,0.9533522741071694,0.25,0.25,True,84.15,0,False,
